index,brand,model,socket,form_factor,ram_slots,max_ram,color,price
255,ASRock,"Fatal1ty X299 Professional Gaming i9",LGA2066,ATX,8,"{'total': 128000000000}","Black / Silver",NULL
256,ASRock,"Fatal1ty X299 Professional Gaming i9 XE",LGA2066,ATX,8,"{'total': 128000000000}","Black / Gray",NULL
257,ASRock,"Fatal1ty X370 Gaming K4",AM4,ATX,4,"{'total': 64000000000}","Black / Red",NULL
258,ASRock,"Fatal1ty X370 Professional Gaming",AM4,ATX,4,"{'total': 64000000000}","Black / Red",NULL
259,ASRock,"Fatal1ty X399 Professional Gaming",sTR4,ATX,8,"{'total': 128000000000}","Black / Silver",NULL
260,ASRock,"Fatal1ty X470 Gaming K4",AM4,ATX,4,"{'total': 64000000000}","Black / Silver",NULL
261,ASRock,"Fatal1ty X470 Gaming-ITX/ac",AM4,"Mini ITX",2,"{'total': 32000000000}","Black / Silver",NULL
262,ASRock,"Fatal1ty X79 Professional",LGA2011,ATX,4,"{'total': 32000000000}","Black / Red",NULL
263,ASRock,"Fatal1ty X99 Professional",LGA2011-3,EATX,8,"{'total': 128000000000}","Red / Black",NULL
264,ASRock,"Fatal1ty X99 Professional Gaming i7",LGA2011-3,ATX,8,"{'total': 128000000000}","Black / Red",NULL
265,ASRock,"Fatal1ty X99 Professional/3.1",LGA2011-3,EATX,8,"{'total': 128000000000}","Black / Red",NULL
266,ASRock,"Fatal1ty X99M Killer",LGA2011-3,"Micro ATX",4,"{'total': 64000000000}","Black / Red",NULL
267,ASRock,"Fatal1ty X99M Killer/3.1",LGA2011-3,"Micro ATX",4,"{'total': 64000000000}","Black / Red",NULL
268,ASRock,"Fatal1ty X99X Killer",LGA2011-3,ATX,8,"{'total': 128000000000}","Black / Red",NULL
269,ASRock,"Fatal1ty X99X Killer/3.1",LGA2011-3,ATX,8,"{'total': 128000000000}","Black / Red",NULL
270,ASRock,"Fatal1ty Z170 Gaming K4",LGA1151,ATX,4,"{'total': 64000000000}","Black / Red",NULL
271,ASRock,"Fatal1ty Z170 Gaming K6",LGA1151,ATX,4,"{'total': 64000000000}","Black / Red",NULL
272,ASRock,"Fatal1ty Z170 Gaming K6+",LGA1151,ATX,4,"{'total': 64000000000}","Black / Red",NULL
273,ASRock,"Fatal1ty Z170 Gaming-ITX/ac",LGA1151,"Mini ITX",2,"{'total': 32000000000}","Black / Red",NULL
274,ASRock,"Fatal1ty Z170 Professional Gaming i7",LGA1151,ATX,4,"{'total': 64000000000}","Black / Red",NULL
275,ASRock,"Fatal1ty Z270 Gaming K4",LGA1151,ATX,4,"{'total': 64000000000}","Black / Red",NULL
276,ASRock,"Fatal1ty Z270 Gaming K6",LGA1151,ATX,4,"{'total': 64000000000}","Black / Red",NULL
277,ASRock,"Fatal1ty Z270 Gaming-ITX/ac",LGA1151,"Mini ITX",2,"{'total': 32000000000}","Black / Red",NULL
278,ASRock,"Fatal1ty Z370 Gaming K6",LGA1151,ATX,4,"{'total': 64000000000}","Black / Silver",NULL
279,ASRock,"Fatal1ty Z370 Gaming-ITX/ac",LGA1151,"Mini ITX",2,"{'total': 32000000000}","Black / Silver",NULL
280,ASRock,"Fatal1ty Z370 Professional Gaming i7",LGA1151,ATX,4,"{'total': 64000000000}","Black / Silver",NULL
281,ASRock,"Fatal1ty Z87 Killer",LGA1150,ATX,4,"{'total': 32000000000}",NULL,NULL
282,ASRock,"Fatal1ty Z87 Professional",LGA1150,ATX,4,"{'total': 32000000000}","Black / Red",NULL
283,ASRock,"Fatal1ty Z97 Professional",LGA1150,ATX,4,"{'total': 32000000000}","Black / Red",NULL
284,ASRock,"Fatal1ty Z97M Killer",LGA1150,"Micro ATX",4,"{'total': 32000000000}","Black / Red",NULL
285,ASRock,"G31M-S R2.0",LGA775,"Micro ATX",2,"{'total': 8000000000}",NULL,NULL
286,ASRock,G41M-GS,LGA775,"Micro ATX",2,"{'total': 8000000000}","Blue / White",NULL
287,ASRock,G41M-LE,LGA775,"Micro ATX",2,"{'total': 8000000000}","Blue / White",NULL
288,ASRock,G41M-S,LGA775,"Micro ATX",2,"{'total': 8000000000}","Blue / White",NULL
289,ASRock,G41M-S3,LGA775,"Micro ATX",2,"{'total': 8000000000}","Blue / White",NULL
290,ASRock,G43Twins-FullHD,LGA775,"Micro ATX",4,"{'total': 8000000000}",NULL,NULL
291,ASRock,H110M-DGS,LGA1151,"Micro ATX",2,"{'total': 32000000000}","Black / Orange",NULL
292,ASRock,"H110M-DVS R3.0",LGA1151,"Micro ATX",2,"{'total': 32000000000}",Black,NULL
293,ASRock,H110M-DVS/D3,LGA1151,"Micro ATX",2,"{'total': 32000000000}","Black / Orange",NULL
294,ASRock,H110M-HDS,LGA1151,"Micro ATX",2,"{'total': 32000000000}","Black / Orange",NULL
295,ASRock,"H110M-HDS R3.0",LGA1151,"Micro ATX",2,"{'total': 32000000000}","Black / Orange",NULL
296,ASRock,H110M-HDV,LGA1151,"Micro ATX",2,"{'total': 32000000000}","Black / Orange",NULL
297,ASRock,"H110M-HDV R3.0",LGA1151,"Micro ATX",2,"{'total': 32000000000}","Black / Orange",NULL
298,ASRock,H110M-HDV/D3,LGA1151,"Micro ATX",2,"{'total': 32000000000}","Black / Orange",NULL
299,ASRock,H110M-ITX,LGA1151,"Mini ITX",2,"{'total': 32000000000}","Black / Orange",NULL
300,ASRock,H110M-ITX/ac,LGA1151,"Mini ITX",2,"{'total': 32000000000}","Black / Orange",NULL
301,ASRock,"H170 Performance/Hyper",LGA1151,ATX,4,"{'total': 64000000000}","Black / Red",NULL
302,ASRock,"H170 Pro4",LGA1151,ATX,4,"{'total': 64000000000}","Black / Orange",NULL
303,ASRock,"H170 Pro4/D3",LGA1151,ATX,4,"{'total': 64000000000}","Black / Orange",NULL
304,ASRock,"H170 Pro4S",LGA1151,ATX,4,"{'total': 64000000000}","Black / Orange",NULL
305,ASRock,H170A-X1,LGA1151,ATX,4,"{'total': 64000000000}","Black / Orange",NULL
306,ASRock,H170A-X1/3.1,LGA1151,ATX,4,"{'total': 64000000000}","Black / Orange",NULL
307,ASRock,"H170M Pro4",LGA1151,"Micro ATX",4,"{'total': 64000000000}","Black / Orange",NULL
308,ASRock,"H170M Pro4S",LGA1151,"Micro ATX",4,"{'total': 64000000000}","Black / Orange",NULL
309,ASRock,H170M-ITX/DL,LGA1151,"Mini ITX",2,"{'total': 32000000000}","Black / Red",NULL
310,ASRock,H170M-ITX/ac,LGA1151,"Mini ITX",2,"{'total': 32000000000}","Black / Red",NULL
311,ASRock,"H270 Pro4",LGA1151,ATX,4,"{'total': 64000000000}","Black / White",NULL
312,ASRock,"H270M Pro4",LGA1151,"Micro ATX",4,"{'total': 64000000000}","Black / White",NULL
313,ASRock,H270M-ITX/ac,LGA1151,"Mini ITX",2,"{'total': 32000000000}","Black / Silver",NULL
314,ASRock,H310CM-DVS,LGA1151,"Micro ATX",2,"{'total': 32000000000}",Black,NULL
315,ASRock,H310CM-HDV,LGA1151,"Micro ATX",2,"{'total': 32000000000}",Black,NULL
316,ASRock,H310CM-HDV/M.2,LGA1151,"Micro ATX",2,"{'total': 32000000000}",Black,NULL
317,ASRock,H310CM-ITX/ac,LGA1151,"Mini ITX",2,"{'total': 32000000000}","Black / Silver",NULL
318,ASRock,H310M-DGS,LGA1151,"Micro ATX",2,"{'total': 32000000000}","Black / Silver",NULL
319,ASRock,H310M-G/M.2,LGA1151,"Micro ATX",2,"{'total': 32000000000}","Black / Silver",NULL
320,ASRock,H310M-HDV,LGA1151,"Micro ATX",2,"{'total': 32000000000}","Black / Silver",NULL
321,ASRock,H310M-HDV/M.2,LGA1151,"Micro ATX",2,"{'total': 32000000000}","Black / Silver",NULL
322,ASRock,H310M-HDVP,LGA1151,"Micro ATX",2,"{'total': 32000000000}","Black / Silver",NULL
323,ASRock,H310M-ITX/ac,LGA1151,"Mini ITX",2,"{'total': 32000000000}","Black / Silver",NULL
324,ASRock,"H370 Pro4",LGA1151,ATX,4,"{'total': 64000000000}","Black / Silver",NULL
325,ASRock,"H370M Pro4",LGA1151,"Micro ATX",4,"{'total': 64000000000}","Black / Silver",NULL
326,ASRock,H370M-ITX/ac,LGA1151,"Mini ITX",2,"{'total': 32000000000}","Black / Silver",NULL
327,ASRock,H410M-HDV,LGA1200,"Micro ATX",2,"{'total': 64000000000}","Black / Silver",NULL
328,ASRock,H410M-HDV/M.2,LGA1200,"Micro ATX",2,"{'total': 64000000000}",Black,NULL
329,ASRock,H410M-HDVP,LGA1200,"Micro ATX",2,"{'total': 64000000000}","Black / Silver",NULL
330,ASRock,H410M-HDVP2,LGA1200,"Micro ATX",2,"{'total': 64000000000}","Black / Silver",NULL
331,ASRock,H410M-HVS,LGA1200,"Micro ATX",2,"{'total': 64000000000}","Black / Silver",NULL
332,ASRock,H410M-ITX/ac,LGA1200,"Mini ITX",2,"{'total': 64000000000}",Black,NULL
333,ASRock,H410M/ac,LGA1200,"Micro ATX",2,"{'total': 64000000000}",Black,NULL
334,ASRock,"H470 Phantom Gaming 4",LGA1200,ATX,4,"{'total': 128000000000}","Black / Gray",NULL
335,ASRock,"H470 Steel Legend",LGA1200,ATX,4,"{'total': 128000000000}","Black / Silver",NULL
336,ASRock,"H470M Pro4",LGA1200,"Micro ATX",4,"{'total': 128000000000}","Black / Silver",NULL
337,ASRock,H470M-ITX/ac,LGA1200,"Mini ITX",2,"{'total': 64000000000}","Black / Silver",NULL
338,ASRock,H55DE3,LGA1156,ATX,4,"{'total': 16000000000}","Black / Blue",NULL
339,ASRock,"H55M PRO",LGA1156,"Micro ATX",4,"{'total': 16000000000}","Black / Blue",NULL
340,ASRock,H55M-GE,LGA1156,"Micro ATX",4,"{'total': 16000000000}","Black / Blue",NULL
341,ASRock,H55M-LE,LGA1156,"Micro ATX",2,"{'total': 8000000000}","Black / Blue",NULL
342,ASRock,"H55M/USB3 R2.0",LGA1156,"Micro ATX",2,"{'total': 8000000000}",NULL,NULL
343,ASRock,H61DE/S3,LGA1155,ATX,4,"{'total': 16000000000}","Black / Blue",NULL
344,ASRock,H61ICAFE,LGA1155,ATX,4,"{'total': 16000000000}","Black / Blue",NULL
345,ASRock,H61M,LGA1155,"Micro ATX",2,"{'total': 16000000000}","Black / Blue",NULL
346,ASRock,H61M-DGS,LGA1155,"Micro ATX",2,"{'total': 16000000000}","Black / Blue",NULL
347,ASRock,H61M-GE,LGA1155,"Micro ATX",4,"{'total': 16000000000}","Black / Blue",NULL
348,ASRock,H61M-GS,LGA1155,"Micro ATX",2,"{'total': 16000000000}","Black / Blue",NULL
349,ASRock,"H61M-PS4 Micro ATX Intel Motherboard",LGA1155,"Micro ATX",2,"{'total': 16000000000}","Green / Blue",NULL
350,ASRock,H61M-S,LGA1155,"Micro ATX",2,"{'total': 16000000000}","Black / Blue",NULL
351,ASRock,H61M-VG3,LGA1155,"Mini ITX",2,"{'total': 16000000000}","Black / Blue",NULL
352,ASRock,H61M-VS,LGA1155,"Micro ATX",2,"{'total': 16000000000}","Black / Blue",NULL
353,ASRock,H61M/U3S3,LGA1155,"Micro ATX",2,"{'total': 16000000000}","Black / Blue",NULL
354,ASRock,H61MV-ITX,LGA1155,"Mini ITX",2,"{'total': 16000000000}","Black / Blue",NULL
355,ASRock,H67DE3,LGA1155,ATX,4,"{'total': 32000000000}",NULL,NULL
356,ASRock,H67M,LGA1155,"Micro ATX",2,"{'total': 16000000000}",NULL,NULL
357,ASRock,"H67M (B3)",LGA1155,"Micro ATX",2,"{'total': 16000000000}","Black / Blue",NULL
358,ASRock,H67M-GE,LGA1155,"Micro ATX",4,"{'total': 32000000000}",NULL,NULL
359,ASRock,"H67M-GE (B3)",LGA1155,"Micro ATX",4,"{'total': 32000000000}",NULL,NULL
360,ASRock,H67M-GE/HT,LGA1155,"Micro ATX",4,"{'total': 32000000000}","Black / White",NULL
361,ASRock,"H67M-GE/HT (B3)",LGA1155,"Micro ATX",4,"{'total': 32000000000}","Black / Blue",NULL
362,ASRock,H67M-ITX,LGA1155,"Mini ITX",2,"{'total': 16000000000}","Black / Blue",NULL
363,ASRock,H67M-ITX/HT,LGA1155,"Mini ITX",2,"{'total': 16000000000}","Black / Blue",NULL
364,ASRock,"H77 Pro4-M",LGA1155,"Micro ATX",4,"{'total': 32000000000}","Brown / Black",NULL
365,ASRock,"H77 Pro4/MVP",LGA1155,ATX,4,"{'total': 32000000000}","Brown / Black",NULL
366,ASRock,H77M,LGA1155,"Micro ATX",2,"{'total': 16000000000}","Brown / Black",NULL
367,ASRock,H77M-ITX,LGA1155,"Mini ITX",2,"{'total': 16000000000}","Brown / Black",NULL
368,ASRock,"H81 Pro BTC",LGA1150,ATX,2,"{'total': 16000000000}","Black / Silver",NULL
369,ASRock,H81M,LGA1150,"Micro ATX",2,"{'total': 16000000000}",Black,NULL
370,ASRock,H81M-DG4,LGA1150,"Micro ATX",2,"{'total': 16000000000}","Brown / Black",NULL
371,ASRock,H81M-DGS,LGA1150,"Micro ATX",2,"{'total': 16000000000}",Black,NULL
372,ASRock,"H81M-DGS R2.0",LGA1150,"Micro ATX",2,"{'total': 16000000000}","Brown / Black",NULL
373,ASRock,H81M-HDS,LGA1150,"Micro ATX",2,"{'total': 16000000000}","Brown / Black",NULL
374,ASRock,"H81M-HDS R2.0",LGA1150,"Micro ATX",2,"{'total': 16000000000}","Black / Silver",NULL
375,ASRock,H81M-ITX,LGA1150,"Mini ITX",2,"{'total': 16000000000}","Brown / Black",NULL
376,ASRock,H81M-ITX/WIFI,LGA1150,"Mini ITX",2,"{'total': 16000000000}","Brown / Black",NULL
377,ASRock,"H81M-VG4 R3.0",LGA1150,"Micro ATX",2,"{'total': 16000000000}",Black,NULL
378,ASRock,"H81TM-ITX R2.0",LGA1150,"Thin Mini ITX",2,"{'total': 16000000000}",Black,NULL
379,ASRock,"H87 Performance",LGA1150,ATX,4,"{'total': 32000000000}","Black / Red",NULL
380,ASRock,"H87 Pro4",LGA1150,ATX,4,"{'total': 32000000000}","Brown / Black",NULL
381,ASRock,H87M,LGA1150,"Micro ATX",2,"{'total': 16000000000}","Brown / Black",NULL
382,ASRock,"H87M Pro4",LGA1150,"Micro ATX",4,"{'total': 32000000000}","Brown / Black",NULL
383,ASRock,"H87M Pro4/ASM",LGA1150,"Micro ATX",4,"{'total': 32000000000}",NULL,NULL
384,ASRock,H87M-ITX,LGA1150,"Mini ITX",2,"{'total': 16000000000}","Brown / Black",NULL
385,ASRock,H87WS-DL,LGA1150,ATX,4,"{'total': 32000000000}","Green / Blue",NULL
386,ASRock,H87WSA-DL,LGA1150,ATX,4,"{'total': 32000000000}","Green / Blue",NULL
387,ASRock,"H97 Anniversary",LGA1150,ATX,4,"{'total': 32000000000}","Black / Blue",NULL
388,ASRock,"H97 PERFORMANCE",LGA1150,ATX,4,"{'total': 32000000000}","Black / Red",NULL
389,ASRock,"H97 PRO4",LGA1150,ATX,4,"{'total': 32000000000}","Black / Blue",NULL
390,ASRock,H97M,LGA1150,"Micro ATX",2,"{'total': 16000000000}","Black / Blue",NULL
391,ASRock,"H97M Anniversary",LGA1150,"Micro ATX",4,"{'total': 32000000000}","Black / Blue",NULL
392,ASRock,"H97M PRO4",LGA1150,"Micro ATX",4,"{'total': 32000000000}","Black / Blue",NULL
393,ASRock,"H97M WS",LGA1150,"Micro ATX",4,"{'total': 32000000000}","Green / Blue",NULL
394,ASRock,H97M-ITX/AC,LGA1150,"Mini ITX",2,"{'total': 16000000000}","Black / Blue",NULL
395,ASRock,J3710-ITX,"Integrated Pentium J3710","Mini ITX",2,"{'total': 16000000000}","Black / White",NULL
396,ASRock,K10N78D,AM2+/AM2,ATX,4,"{'total': 16000000000}",NULL,NULL
397,ASRock,K10N78M-PRO,AM3/AM2+/AM2,"Micro ATX",2,"{'total': 8000000000}",Multicolor,NULL
398,ASRock,M3A770DE,AM3,ATX,4,"{'total': 16000000000}",Multicolor,NULL
399,ASRock,M3A785GMH/128M,AM3,"Micro ATX",4,"{'total': 16000000000}",Multicolor,NULL
400,ASRock,N3700-ITX,"Integrated Pentium N3700","Mini ITX",2,"{'total': 16000000000}",Black,NULL
401,ASRock,"N68-GS4 FX R2.0",AM3+,"Micro ATX",2,"{'total': 16000000000}",Black,NULL
402,ASRock,"N68-S UCC",AM3/AM2+/AM2,"Micro ATX",2,"{'total': 8000000000}","Black / Blue",NULL
403,ASRock,"N68C-GS FX",AM3+,"Micro ATX",4,"{'total': 8000000000}","Black / Blue",NULL
404,ASRock,"N68C-S UCC",AM3/AM2+/AM2,"Micro ATX",4,"{'total': 8000000000}",Multicolor,NULL
405,ASRock,P43DE,LGA775,ATX,4,"{'total': 16000000000}",Multicolor,NULL
406,ASRock,P43DE3,LGA775,ATX,4,"{'total': 16000000000}","Black / Blue",NULL
407,ASRock,"P45X3 Deluxe",LGA775,ATX,4,"{'total': 16000000000}","Black / Blue",NULL
408,ASRock,"P55 Deluxe3",LGA1156,ATX,4,"{'total': 16000000000}","Black / Blue",NULL
409,ASRock,"P55 Extreme4",LGA1156,ATX,4,"{'total': 16000000000}","Black / Blue",NULL
410,ASRock,"P55 Pro/USB3",LGA1156,ATX,4,"{'total': 16000000000}","Black / Blue",NULL
411,ASRock,"P67 Extreme 4 (B3)",LGA1155,ATX,4,"{'total': 32000000000}",NULL,NULL
412,ASRock,"P67 Extreme4",LGA1155,ATX,4,"{'total': 32000000000}",NULL,NULL
413,ASRock,"P67 Extreme4 Gen3",LGA1155,ATX,4,"{'total': 32000000000}","Black / Silver",NULL
414,ASRock,"P67 Extreme6",LGA1155,ATX,4,"{'total': 32000000000}",NULL,NULL
415,ASRock,"P67 Extreme6 (B3)",LGA1155,ATX,4,"{'total': 32000000000}",NULL,NULL
416,ASRock,"P67 Pro",LGA1155,ATX,4,"{'total': 32000000000}",NULL,NULL
417,ASRock,"P67 Pro3",LGA1155,ATX,4,"{'total': 32000000000}",NULL,NULL
418,ASRock,"P67 Pro3 (B3)",LGA1155,ATX,4,"{'total': 32000000000}",NULL,NULL
419,ASRock,"P67 Pro3 SE",LGA1155,ATX,4,"{'total': 32000000000}","Black / Blue",NULL
420,ASRock,"P67 Professional",LGA1155,ATX,4,"{'total': 32000000000}",NULL,NULL
421,ASRock,"P67 Transformer",LGA1155,ATX,4,"{'total': 16000000000}",NULL,NULL
422,ASRock,"P67 Transformer (B3)",LGA1156,ATX,4,"{'total': 16000000000}",NULL,NULL
423,ASRock,"Q170M vPro",LGA1151,"Micro ATX",4,"{'total': 64000000000}","Black / Orange",NULL
424,ASRock,Q1900M,"Integrated Celeron J1900","Micro ATX",2,"{'total': 16000000000}",Brown,NULL
425,ASRock,"Q370M VPRO",LGA1151,"Micro ATX",4,"{'total': 64000000000}",Black,NULL
426,ASRock,"Q77M vPro",LGA1155,"Micro ATX",4,"{'total': 32000000000}","Brown / Black",NULL
427,ASRock,"Q87M vPro",LGA1150,"Micro ATX",4,"{'total': 32000000000}","Brown / Black",NULL
428,ASRock,"Q87M vPro/ASM",LGA1150,"Micro ATX",4,"{'total': 32000000000}",NULL,NULL
429,ASRock,QC5000-ITX/PH,"Integrated A4-5000","Mini ITX",2,"{'total': 32000000000}",Black,NULL
430,ASRock,"TRX40 Creator",sTRX4,ATX,8,"{'total': 256000000000}","Black / Silver",NULL
431,ASRock,"TRX40 TAICHI",sTRX4,ATX,8,"{'total': 256000000000}","Black / Silver",NULL
432,ASRock,"X299 Extreme4",LGA2066,ATX,8,"{'total': 128000000000}",NULL,NULL
433,ASRock,"X299 Killer SLI/ac",LGA2066,ATX,8,"{'total': 128000000000}","Black / Silver",NULL
434,ASRock,"X299 OC Formula",LGA2066,ATX,4,"{'total': 64000000000}",Black,NULL
435,ASRock,"X299 Steel Legend",LGA2066,ATX,8,"{'total': 256000000000}","Silver / Black",NULL
436,ASRock,"X299 Taichi",LGA2066,ATX,8,"{'total': 128000000000}","Black / Silver",NULL
437,ASRock,"X299 Taichi CLX",LGA2066,ATX,8,"{'total': 256000000000}","Black / Silver",NULL
438,ASRock,"X299 Taichi XE",LGA2066,ATX,8,"{'total': 128000000000}","Black / Silver",NULL
439,ASRock,"X299 WSI/IPMI",LGA2066,"Mini ITX",4,"{'total': 64000000000}","Black / Silver",NULL
440,ASRock,X299E-ITX/ac,LGA2066,"Mini ITX",4,"{'total': 64000000000}",Black,NULL
441,ASRock,"X299M EXTREME4",LGA2066,"Micro ATX",4,"{'total': 64000000000}","Black / Silver",NULL
442,ASRock,"X370 GAMING X",AM4,ATX,4,"{'total': 64000000000}","Black / Red",NULL
443,ASRock,"X370 Gaming-ITX/ac",AM4,"Mini ITX",2,"{'total': 32000000000}","Black / Red",NULL
444,ASRock,"X370 KILLER SLI/ac",AM4,ATX,4,"{'total': 64000000000}","Black / White",NULL
445,ASRock,"X370 Killer SLI",AM4,ATX,4,"{'total': 64000000000}","Black / White",NULL
446,ASRock,"X370 Pro4",AM4,ATX,4,"{'total': 64000000000}","Black / White",NULL
447,ASRock,"X370 Taichi",AM4,ATX,4,"{'total': 64000000000}","Black / White",NULL
448,ASRock,"X370M Pro4",AM4,"Micro ATX",4,"{'total': 64000000000}","Black / White",NULL
449,ASRock,X370M-HDV,AM4,"Micro ATX",2,"{'total': 32000000000}","Black / Silver",NULL
450,ASRock,"X399 Phantom Gaming 6",sTR4,ATX,8,"{'total': 128000000000}","Black / Silver",NULL
451,ASRock,"X399 Taichi",sTR4,ATX,8,"{'total': 128000000000}","Black / Silver",NULL
452,ASRock,X399D8A-2T,sTR4,ATX,8,"{'total': 256000000000}","Green / Blue",NULL
453,ASRock,"X399M Taichi",sTR4,"Micro ATX",4,"{'total': 64000000000}",Black,NULL
454,ASRock,"X470 Master SLI",AM4,ATX,4,"{'total': 64000000000}",Black,NULL
455,ASRock,"X470 Master SLI/AC",AM4,ATX,4,"{'total': 64000000000}","Black / Silver",NULL
456,ASRock,"X470 Taichi",AM4,ATX,4,"{'total': 64000000000}","Black / Silver",NULL
457,ASRock,"X470 Taichi Ultimate",AM4,ATX,4,"{'total': 64000000000}","Silver / Black",NULL
458,ASRock,X470D4U,AM4,"Micro ATX",4,"{'total': 64000000000}",Green,NULL
459,ASRock,X470D4U2-2T,AM4,"Micro ATX",4,"{'total': 64000000000}",Green,NULL
460,ASRock,"X570 CREATOR",AM4,ATX,4,"{'total': 128000000000}","Black / Silver",NULL
461,ASRock,"X570 Extreme4",AM4,ATX,4,"{'total': 128000000000}","Black / Silver",NULL
462,ASRock,"X570 Extreme4 WiFi ax",AM4,ATX,4,"{'total': 128000000000}","Black / Silver",NULL
463,ASRock,"X570 PG Velocita",AM4,ATX,4,"{'total': 128000000000}","Black / Silver",NULL
464,ASRock,"X570 PHANTOM GAMING 4 WIFI ax",AM4,ATX,4,"{'total': 128000000000}",Black,NULL
465,ASRock,"X570 PHANTOM GAMING-ITX/TB3",AM4,"Mini ITX",2,"{'total': 64000000000}","Black / Silver",NULL
466,ASRock,"X570 Phantom Gaming 4",AM4,ATX,4,"{'total': 128000000000}","Black / Silver",NULL
467,ASRock,"X570 Phantom Gaming 4S",AM4,ATX,4,"{'total': 128000000000}",Black,NULL
468,ASRock,"X570 Phantom Gaming X",AM4,ATX,4,"{'total': 128000000000}","Black / Silver",NULL
469,ASRock,"X570 Pro4",AM4,ATX,4,"{'total': 128000000000}","Black / Silver",NULL
470,ASRock,"X570 Steel Legend",AM4,ATX,4,"{'total': 128000000000}","Black / Silver",NULL
471,ASRock,"X570 Steel Legend WiFi ax",AM4,ATX,4,"{'total': 128000000000}","Black / Silver",NULL
472,ASRock,"X570 Taichi",AM4,ATX,4,"{'total': 128000000000}","Black / Silver",NULL
473,ASRock,"X570M Pro4",AM4,"Micro ATX",4,"{'total': 128000000000}","Black / Silver",NULL
474,ASRock,"X58 Extreme",LGA1366,ATX,6,"{'total': 24000000000}","Black / Blue",NULL
475,ASRock,"X58 Extreme 3",LGA1366,ATX,6,"{'total': 24000000000}",NULL,NULL
476,ASRock,"X58 Extreme6",LGA1366,ATX,6,"{'total': 24000000000}","Black / Blue",NULL
477,ASRock,"X79 Champion",LGA2011,EATX,8,"{'total': 64000000000}","Black / Red",NULL
478,ASRock,"X79 EXTREME4-M",LGA2011,"Micro ATX",4,"{'total': 32000000000}","Brown / Black",NULL
479,ASRock,"X79 Extreme11",LGA2011,EATX,8,"{'total': 64000000000}","Black / Silver",NULL
480,ASRock,"X79 Extreme3",LGA2011,ATX,4,"{'total': 32000000000}","Black / Silver",NULL
481,ASRock,"X79 Extreme4",LGA2011,ATX,4,"{'total': 32000000000}","Brown / Black",NULL
482,ASRock,"X79 Extreme6",LGA2011,ATX,8,"{'total': 64000000000}","Black / Silver",NULL
483,ASRock,"X79 Extreme6/GB",LGA2011,ATX,8,"{'total': 64000000000}","Black / Silver",NULL
484,ASRock,"X79 Extreme7",LGA2011,ATX,6,"{'total': 48000000000}","Black / Silver",NULL
485,ASRock,"X79 Extreme9",LGA2011,ATX,8,"{'total': 64000000000}","Black / Silver",NULL
486,ASRock,"X99 Extreme11",LGA2011-3,EATX,8,"{'total': 128000000000}","Black / Blue",NULL
487,ASRock,"X99 Extreme3",LGA2011-3,ATX,4,"{'total': 64000000000}","Black / Blue",NULL
488,ASRock,"X99 Extreme4",LGA2011-3,ATX,8,"{'total': 128000000000}","Black / Blue",NULL
489,ASRock,"X99 Extreme4/3.1",LGA2011-3,ATX,8,"{'total': 128000000000}","Black / Blue",NULL
490,ASRock,"X99 Extreme6",LGA2011-3,ATX,8,"{'total': 128000000000}","Black / Blue",NULL
491,ASRock,"X99 Extreme6/3.1",LGA2011-3,ATX,8,"{'total': 128000000000}","Black / Blue",NULL
492,ASRock,"X99 Extreme6/ac",LGA2011-3,ATX,8,"{'total': 128000000000}","Black / Blue",NULL
493,ASRock,"X99 OC Formula",LGA2011-3,EATX,8,"{'total': 128000000000}","Black / Yellow",NULL
494,ASRock,"X99 OC Formula/3.1",LGA2011-3,EATX,8,"{'total': 128000000000}","Black / Gold",NULL
495,ASRock,"X99 Professional",LGA2011-3,EATX,8,"{'total': 128000000000}","Black / Red",NULL
496,ASRock,"X99 Taichi",LGA2011-3,ATX,8,"{'total': 128000000000}","Black / White",NULL
497,ASRock,"X99 WS-E",LGA2011-3,EATX,8,"{'total': 128000000000}","Black / Blue",NULL
498,ASRock,X99E-ITX/ac,"LGA2011-3 Narrow","Mini ITX",2,"{'total': 32000000000}","Black / Blue",NULL
499,ASRock,"X99M Extreme4",LGA2011-3,"Micro ATX",4,"{'total': 64000000000}","Black / Blue",NULL
500,ASRock,"Z170 Extreme3",LGA1151,ATX,4,"{'total': 64000000000}","Black / Orange",NULL
501,ASRock,"Z170 Extreme4",LGA1151,ATX,4,"{'total': 64000000000}","Black / Gold",NULL
502,ASRock,"Z170 Extreme4+",LGA1151,ATX,4,"{'total': 64000000000}","Black / Gold",NULL
503,ASRock,"Z170 Extreme6",LGA1151,ATX,4,"{'total': 64000000000}","Black / Gold",NULL
504,ASRock,"Z170 Extreme6+",LGA1151,ATX,4,"{'total': 64000000000}","Black / Gold",NULL
505,ASRock,"Z170 Extreme7+",LGA1151,ATX,4,"{'total': 64000000000}","Black / Gold",NULL
506,ASRock,"Z170 Gaming K4/D3",LGA1151,ATX,4,"{'total': 64000000000}","Black / Red",NULL
507,ASRock,"Z170 OC Formula",LGA1151,ATX,4,"{'total': 64000000000}","Black / Gold",NULL
508,ASRock,"Z170 Pro4",LGA1151,ATX,4,"{'total': 64000000000}","Black / Orange",NULL
509,ASRock,"Z170 Pro4/D3",LGA1151,ATX,4,"{'total': 64000000000}","Black / Orange",NULL
510,ASRock,"Z170 Pro4S",LGA1151,ATX,4,"{'total': 64000000000}","Black / Orange",NULL
